Datetime,hr,spo2,stress_state,GSR(kohm),Features
21:44.9,97,96.2,1,751.71,Sad
21:45.0,97,96.2,1,751.71,Sad
21:45.1,97,96.2,1,751.71,Sad
21:45.2,97,96.2,1,754.72,Sad
21:45.3,97,96.3,1,754.72,Sad
21:45.5,97,96.3,1,757.73,Sad
21:45.7,97,96.3,1,760.76,Sad
21:45.9,97,96.3,1,757.73,Sad
21:45.9,97,96.3,1,757.73,Sad
21:46.1,97,96.3,1,757.73,Sad
21:46.2,97,96.3,1,760.76,Sad
21:46.3,97,96.3,1,760.76,Sad
21:46.5,97,96.3,1,760.76,Sad
21:46.7,96,96.3,1,760.76,Sad
21:46.8,96,96.3,1,763.79,Sad
21:47.0,96,96.3,1,763.79,Sad
21:47.1,96,96.3,1,763.79,Sad
21:47.2,96,96.3,1,766.84,Sad
21:47.3,96,96.3,1,766.84,Sad
21:47.4,96,96.3,1,766.84,Sad
21:47.7,96,96.3,1,769.9,Sad
21:47.8,96,96.3,1,766.84,Sad
21:47.9,96,96.3,1,769.9,Sad
21:48.0,96,96.3,1,769.9,Sad
21:48.1,96,96.3,1,772.96,Sad
21:48.2,96,96.3,1,769.9,Sad
21:48.4,96,96.3,1,769.9,Sad
21:48.7,96,96.3,1,769.9,Sad
21:48.8,96,96.3,1,769.9,Sad
21:48.9,96,96.3,1,769.9,Sad
21:49.0,96,96.3,1,772.96,Sad
21:49.1,96,96.3,1,769.9,Sad
21:49.2,96,96.3,1,769.9,Sad
21:49.4,96,96.3,1,769.9,Sad
21:49.5,95,96.3,1,769.9,Sad
21:49.6,95,96.3,1,769.9,Sad
21:49.8,95,96.3,1,772.96,Sad
21:49.8,95,96.3,1,772.96,Sad
21:50.0,95,96.3,1,772.96,Sad
21:50.2,95,96.3,1,769.9,Sad
21:50.3,95,96.3,1,769.9,Sad
21:50.4,95,96.3,1,772.96,Sad
21:50.5,95,96.3,1,769.9,Sad
21:50.6,95,96.3,1,769.9,Sad
21:50.7,95,96.3,1,769.9,Sad
21:50.8,95,96.3,1,769.9,Sad
21:51.0,95,96.3,1,769.9,Sad
21:51.1,95,96.3,1,772.96,Sad
21:51.2,95,96.3,1,772.96,Sad
21:51.4,95,96.3,1,769.9,Sad
21:51.5,95,96.3,1,769.9,Sad
21:51.6,95,96.3,1,769.9,Sad
21:51.7,95,96.3,1,772.96,Sad
21:51.8,95,96.3,1,769.9,Sad
21:52.0,95,96.3,1,769.9,Sad
21:52.2,95,96.3,1,769.9,Sad
21:52.4,95,96.3,1,769.9,Sad
21:52.5,95,96.3,1,772.96,Sad
21:52.6,95,96.3,1,769.9,Sad
21:52.7,95,96.3,1,769.9,Sad
21:52.8,95,96.3,1,769.9,Sad
21:53.0,95,96.3,1,772.96,Sad
21:53.1,95,96.3,1,769.9,Sad
21:53.3,95,96.3,1,769.9,Sad
21:53.4,95,96.3,1,766.84,Sad
21:53.5,95,96.3,1,763.79,Sad
21:53.6,95,96.3,1,763.79,Sad
21:53.7,95,96.3,1,757.73,Sad
21:53.8,95,96.3,1,754.72,Sad
21:54.0,95,96.3,1,748.72,Sad
21:54.2,95,96.3,1,733.9,Sad
21:54.3,95,96.3,1,725.13,Sad
21:54.4,95,96.3,1,716.44,Sad
21:54.5,94,96.3,1,707.85,Sad
21:54.6,94,96.3,1,696.52,Sad
21:54.7,94,96.3,1,693.71,Sad
21:55.0,94,96.3,1,679.8,Sad
21:55.1,94,96.3,1,677.05,Sad
21:55.2,94,96.3,1,674.3,Sad
21:55.3,94,96.3,1,674.3,Sad
21:55.5,94,96.3,1,671.57,Sad
21:55.6,94,96.3,1,674.3,Sad
21:55.7,94,96.3,1,677.05,Sad
21:56.0,94,96.3,1,682.57,Sad
21:56.1,94,96.3,1,685.34,Sad
21:56.3,94,96.3,1,690.91,Sad
21:56.4,94,96.3,1,693.71,Sad
21:56.5,94,96.3,1,693.71,Sad
21:56.6,94,96.2,1,696.52,Sad
21:56.7,94,96.2,1,699.34,Sad
21:56.9,94,96.2,1,705.0,Sad
21:57.0,94,96.2,1,705.0,Sad
21:57.1,94,96.2,1,705.0,Sad
21:57.2,94,96.2,1,707.85,Sad
21:57.3,94,96.2,1,710.7,Sad
21:57.5,94,96.2,1,710.7,Sad
21:57.6,94,96.2,1,713.57,Sad
21:57.7,94,96.2,1,713.57,Sad
21:57.9,94,96.2,1,716.44,Sad
21:58.0,94,96.2,1,716.44,Sad
21:58.1,94,96.2,1,716.44,Sad
21:58.3,94,96.2,1,719.33,Sad
21:58.3,94,96.2,1,719.33,Sad
21:58.5,94,96.2,1,722.22,Sad
21:58.6,94,96.2,1,722.22,Sad
21:58.8,94,96.2,1,722.22,Sad
21:58.9,94,96.2,1,725.13,Sad
21:59.0,94,96.2,1,725.13,Sad
21:59.1,94,96.2,1,725.13,Sad
21:59.2,94,96.2,1,725.13,Sad
21:59.3,94,96.2,1,725.13,Sad
21:59.5,94,96.2,1,719.33,Sad
21:59.7,94,96.2,1,710.7,Sad
21:59.9,94,96.2,1,699.34,Sad
22:00.0,93,96.2,1,690.91,Sad
22:00.1,93,96.2,1,688.12,Sad
22:00.2,93,96.2,1,685.34,Sad
22:00.3,93,96.2,1,682.57,Sad
22:00.5,93,96.2,1,679.8,Sad
22:00.7,93,96.2,1,679.8,Sad
22:00.8,93,96.2,1,679.8,Sad
22:00.9,93,96.2,1,682.57,Sad
22:01.0,93,96.2,1,682.57,Sad
22:01.1,93,96.2,1,682.57,Sad
22:01.2,93,96.2,1,685.34,Sad
22:01.3,93,96.2,1,688.12,Sad
22:01.5,93,96.2,1,693.71,Sad
22:01.7,93,96.2,1,699.34,Sad
22:01.8,93,96.2,1,699.34,Sad
22:01.9,93,96.2,1,702.16,Sad
22:02.0,93,96.2,1,702.16,Sad
22:02.1,93,96.2,1,705.0,Sad
22:02.2,93,96.2,1,705.0,Sad
22:02.5,93,96.2,1,710.7,Sad
22:02.6,93,96.2,1,710.7,Sad
22:02.8,93,96.2,1,713.57,Sad
22:02.9,93,96.2,1,716.44,Sad
22:03.0,93,96.2,1,716.44,Sad
22:03.1,93,96.2,1,716.44,Sad
22:03.2,93,96.2,1,716.44,Sad
22:03.3,93,96.2,1,719.33,Sad
22:03.5,93,96.2,1,719.33,Sad
22:03.7,93,96.2,1,725.13,Sad
22:03.8,93,96.2,1,722.22,Sad
22:03.9,93,96.2,1,725.13,Sad
22:04.0,93,96.2,1,725.13,Sad
22:04.1,93,96.2,1,725.13,Sad
22:04.2,93,96.2,1,725.13,Sad
22:04.5,93,96.2,1,730.96,Sad
22:04.6,93,96.2,1,728.04,Sad
22:04.7,93,96.2,1,730.96,Sad
22:04.8,93,96.2,1,730.96,Sad
22:05.0,93,96.2,1,730.96,Sad
22:05.1,93,96.2,1,733.9,Sad
22:05.2,93,96.2,1,733.9,Sad
22:05.3,93,96.2,1,733.9,Sad
22:05.5,93,96.2,1,736.84,Sad
22:05.5,93,96.2,1,736.84,Sad
22:05.7,93,96.2,1,739.8,Sad
22:05.8,93,96.2,1,736.84,Sad
22:05.9,93,96.2,1,736.84,Sad
22:06.0,93,96.2,1,739.8,Sad
22:06.1,93,96.2,1,742.76,Sad
22:06.2,93,96.2,1,739.8,Sad
22:06.4,93,96.2,1,742.76,Sad
22:06.5,93,96.2,1,745.73,Sad
22:06.6,93,96.2,1,742.76,Sad
22:06.7,93,96.2,1,742.76,Sad
22:06.8,93,96.2,1,745.73,Sad
22:07.0,93,96.2,1,745.73,Sad
22:07.2,93,96.2,1,745.73,Sad
22:07.3,93,96.2,1,751.71,Sad
22:07.4,93,96.2,1,748.72,Sad
22:07.5,93,96.2,1,748.72,Sad
22:07.6,93,96.2,1,748.72,Sad
22:07.8,93,96.2,1,751.71,Sad
22:07.9,93,96.2,1,751.71,Sad
22:07.9,93,96.2,1,751.71,Sad
22:08.1,93,96.2,1,751.71,Sad
22:08.2,93,96.2,1,754.72,Sad
22:08.4,93,96.2,1,757.73,Sad
22:08.5,93,96.2,1,754.72,Sad
22:08.6,93,96.2,1,757.73,Sad
22:08.8,93,96.2,1,757.73,Sad
22:09.0,93,96.2,1,757.73,Sad
22:09.2,93,96.2,1,760.76,Sad
22:09.3,93,96.2,1,760.76,Sad
22:09.4,93,96.2,1,760.76,Sad
22:09.5,93,96.2,1,760.76,Sad
22:09.6,93,96.2,1,763.79,Sad
22:09.7,93,96.2,1,766.84,Sad
22:09.8,93,96.2,1,763.79,Sad
22:10.0,93,96.2,1,763.79,Sad
22:10.1,92,96.2,1,769.9,Sad
22:10.2,92,96.2,1,766.84,Sad
22:10.3,92,96.2,1,769.9,Sad
22:10.4,92,96.2,1,766.84,Sad
22:10.5,92,96.2,1,766.84,Sad
22:10.6,92,96.2,1,769.9,Sad
22:10.7,92,96.2,1,769.9,Sad
22:10.8,92,96.2,1,769.9,Sad
22:11.0,92,96.2,1,772.96,Sad
22:11.2,92,96.2,1,769.9,Sad
22:11.3,92,96.2,1,772.96,Sad
22:11.4,92,96.2,1,769.9,Sad
22:11.5,92,96.2,1,772.96,Sad
22:11.6,92,96.2,1,769.9,Sad
22:11.7,92,96.2,1,772.96,Sad
22:12.0,92,96.2,1,769.9,Sad
22:12.1,92,96.2,1,769.9,Sad
22:12.2,92,96.2,1,769.9,Sad
22:12.3,92,96.2,1,772.96,Sad
22:12.5,92,96.2,1,772.96,Sad
22:12.6,92,96.2,1,769.9,Sad
22:12.7,92,96.2,1,769.9,Sad
22:12.9,92,96.2,1,769.9,Sad
22:13.0,92,96.2,1,769.9,Sad
22:13.1,92,96.2,1,769.9,Sad
22:13.3,92,96.2,1,769.9,Sad
22:13.4,92,96.2,1,769.9,Sad
22:13.5,92,96.2,1,772.96,Sad
22:13.6,92,96.2,1,769.9,Sad
22:13.7,92,96.2,1,772.96,Sad
22:14.0,92,96.2,1,769.9,Sad
22:14.0,92,96.2,1,769.9,Sad
22:14.1,92,96.2,1,769.9,Sad
22:14.3,91,96.2,1,769.9,Sad
22:14.3,91,96.2,1,769.9,Sad
22:14.5,91,96.2,1,769.9,Sad
22:14.7,91,96.2,1,772.96,Sad
22:14.9,91,96.2,1,772.96,Sad
22:15.0,91,96.2,1,769.9,Sad
22:15.1,91,96.2,1,769.9,Sad
22:15.3,91,96.2,1,769.9,Sad
22:15.4,91,96.2,1,772.96,Sad
22:15.5,91,96.2,1,769.9,Sad
22:15.7,91,96.2,1,769.9,Sad
22:15.8,91,96.2,1,769.9,Sad
22:15.9,91,96.2,1,769.9,Sad
22:16.0,91,96.2,1,769.9,Sad
22:16.1,91,96.2,1,769.9,Sad
22:16.3,91,96.2,1,769.9,Sad
22:16.3,91,96.2,1,769.9,Sad
22:16.4,91,96.2,1,772.96,Sad
22:16.6,91,96.2,1,772.96,Sad
22:16.7,91,96.2,1,769.9,Sad
22:16.9,91,96.2,1,769.9,Sad
22:17.0,91,96.2,1,772.96,Sad
22:17.1,91,96.2,1,769.9,Sad
22:17.3,91,96.2,1,772.96,Sad
22:17.5,91,96.2,1,772.96,Sad
22:17.7,91,96.2,1,772.96,Sad
22:17.9,91,96.2,1,772.96,Sad
22:18.0,90,96.2,1,769.9,Sad
22:18.1,90,96.2,1,769.9,Sad
22:18.3,90,96.2,1,769.9,Sad
22:18.5,90,96.2,1,769.9,Sad
22:18.6,90,96.2,1,769.9,Sad
22:18.8,90,96.2,1,769.9,Sad
22:18.9,90,96.2,1,769.9,Sad
22:19.0,90,96.2,1,769.9,Sad
22:19.1,90,96.2,1,769.9,Sad
22:19.2,90,96.2,1,769.9,Sad
22:19.3,90,96.2,1,769.9,Sad
22:19.5,90,96.2,1,769.9,Sad
22:19.7,90,96.2,1,769.9,Sad
22:19.8,90,96.2,1,772.96,Sad
22:19.9,90,96.2,1,769.9,Sad
22:20.0,90,96.2,1,772.96,Sad
22:20.1,90,96.2,1,769.9,Sad
22:20.2,90,96.2,1,769.9,Sad
22:20.5,90,96.2,1,769.9,Sad
22:20.7,90,96.2,1,769.9,Sad
22:20.8,89,96.2,1,769.9,Sad
22:20.9,89,96.2,1,769.9,Sad
22:21.0,89,96.2,1,769.9,Sad
22:21.1,89,96.2,1,769.9,Sad
22:21.2,89,96.2,1,769.9,Sad
22:21.5,89,96.2,1,769.9,Sad
22:21.6,89,96.2,1,769.9,Sad
22:21.7,89,96.2,1,769.9,Sad
22:21.8,89,96.2,1,769.9,Sad
22:22.0,89,96.2,1,769.9,Sad
22:22.2,89,96.2,1,769.9,Sad
22:22.5,89,96.2,1,769.9,Sad
22:22.6,89,96.2,1,772.96,Sad
22:22.8,89,96.2,1,776.04,Sad
22:22.9,89,96.2,1,769.9,Sad
22:23.0,89,96.2,1,769.9,Sad
22:23.2,89,96.2,1,769.9,Sad
22:23.3,88,96.2,1,772.96,Sad
22:23.4,88,96.2,1,769.9,Sad
22:23.5,88,96.2,1,772.96,Sad
22:23.6,88,96.2,1,772.96,Sad
22:23.8,88,96.2,1,769.9,Sad
22:23.8,88,96.2,1,769.9,Sad
22:24.1,88,96.2,1,769.9,Sad
22:24.2,88,96.2,1,769.9,Sad
22:24.4,88,96.2,1,772.96,Sad
22:24.5,88,96.2,1,769.9,Sad
22:24.6,88,96.2,1,772.96,Sad
22:24.8,88,96.2,1,772.96,Sad
22:25.0,88,96.2,1,772.96,Sad
22:25.2,88,96.2,1,769.9,Sad
22:25.3,87,96.2,1,769.9,Sad
22:25.4,87,96.2,1,769.9,Sad
22:25.5,87,96.2,1,772.96,Sad
22:25.6,87,96.2,1,769.9,Sad
22:25.8,87,96.2,1,769.9,Sad
22:26.0,87,96.2,1,769.9,Sad
22:26.1,87,96.2,1,772.96,Sad
22:26.2,87,96.2,1,769.9,Sad
22:26.3,87,96.2,1,769.9,Sad
22:26.4,87,96.2,1,769.9,Sad
22:26.5,87,96.2,1,769.9,Sad
22:26.6,87,96.2,1,769.9,Sad
22:26.7,87,96.2,1,769.9,Sad
22:26.8,87,96.2,1,769.9,Sad
22:27.0,87,96.2,1,769.9,Sad
22:27.2,87,96.2,1,769.9,Sad
22:27.3,87,96.2,1,769.9,Sad
22:27.4,87,96.2,1,769.9,Sad
22:27.5,87,96.2,1,769.9,Sad
22:27.6,87,96.2,1,772.96,Sad
22:27.7,87,96.2,1,769.9,Sad
22:28.0,87,96.2,1,769.9,Sad
22:28.2,87,96.2,1,769.9,Sad
22:28.3,86,96.2,1,772.96,Sad
22:28.4,86,96.2,1,769.9,Sad
22:28.5,86,96.2,1,772.96,Sad
22:28.6,86,96.2,1,769.9,Sad
22:28.7,86,96.2,1,772.96,Sad
22:28.9,86,96.2,1,772.96,Sad
22:29.1,86,96.2,1,769.9,Sad
22:29.2,86,96.2,1,772.96,Sad
22:29.3,86,96.2,1,769.9,Sad
22:29.4,86,96.2,1,772.96,Sad
22:29.5,86,96.2,1,769.9,Sad
22:29.7,86,96.2,1,769.9,Sad
22:29.8,86,96.2,1,772.96,Sad
22:30.0,86,96.2,1,772.96,Sad
22:30.1,86,96.2,1,769.9,Sad
22:30.2,86,96.2,1,769.9,Sad
22:30.3,86,96.2,1,769.9,Sad
22:30.4,86,96.2,1,769.9,Sad
23:17.8,91,95.8,0,739.8,Motivate
23:17.8,91,95.8,0,739.8,Motivate
23:18.0,91,95.8,0,739.8,Motivate
23:18.1,91,95.8,0,739.8,Motivate
23:18.2,91,95.8,0,739.8,Motivate
23:18.3,91,95.8,0,742.76,Motivate
23:18.4,91,95.8,0,742.76,Motivate
23:18.5,91,95.8,0,742.76,Motivate
23:18.6,91,95.8,0,742.76,Motivate
23:18.8,91,95.8,0,742.76,Motivate
23:19.0,91,95.8,0,742.76,Motivate
23:19.1,91,95.8,0,745.73,Motivate
23:19.2,91,95.8,0,742.76,Motivate
23:19.4,91,95.8,0,745.73,Motivate
23:19.5,91,95.8,0,742.76,Motivate
23:19.7,91,95.8,0,745.73,Motivate
23:19.8,91,95.8,0,745.73,Motivate
23:20.0,91,95.8,0,745.73,Motivate
23:20.1,91,95.8,0,745.73,Motivate
23:20.2,91,95.8,0,745.73,Motivate
23:20.3,91,95.8,0,748.72,Motivate
23:20.4,91,95.8,0,745.73,Motivate
23:20.5,91,95.8,0,748.72,Motivate
23:20.6,91,95.8,0,751.71,Motivate
23:20.8,91,95.8,0,748.72,Motivate
23:20.8,91,95.8,0,748.72,Motivate
23:21.0,91,95.8,0,751.71,Motivate
23:21.1,91,95.8,0,751.71,Motivate
23:21.2,91,95.8,0,751.71,Motivate
23:21.4,91,95.8,0,754.72,Motivate
23:21.5,91,95.8,0,754.72,Motivate
23:21.8,91,95.8,0,754.72,Motivate
23:21.8,91,95.8,0,754.72,Motivate
23:21.9,91,95.8,0,757.73,Motivate
23:22.0,91,95.8,0,760.76,Motivate
23:22.1,91,95.8,0,757.73,Motivate
23:22.3,91,95.8,0,757.73,Motivate
23:22.5,91,95.8,0,760.76,Motivate
23:22.6,91,95.8,0,760.76,Motivate
23:22.7,91,95.8,0,760.76,Motivate
23:22.8,91,95.8,0,763.79,Motivate
23:22.9,91,95.8,0,763.79,Motivate
23:23.1,91,95.8,0,763.79,Motivate
23:23.1,91,95.8,0,763.79,Motivate
23:23.2,91,95.8,0,763.79,Motivate
23:23.4,91,95.8,0,766.84,Motivate
23:23.5,91,95.8,0,766.84,Motivate
23:23.7,91,95.8,0,766.84,Motivate
23:23.8,91,95.8,0,769.9,Motivate
23:23.9,91,95.8,0,766.84,Motivate
23:24.1,91,95.8,0,766.84,Motivate
23:24.1,91,95.8,0,766.84,Motivate
23:24.3,91,95.8,0,769.9,Motivate
23:24.5,91,95.8,0,766.84,Motivate
23:24.6,91,95.8,0,766.84,Motivate
23:24.7,91,95.8,0,766.84,Motivate
23:24.8,91,95.8,0,769.9,Motivate
23:24.9,91,95.8,0,769.9,Motivate
23:25.0,91,95.8,0,769.9,Motivate
23:25.1,91,95.8,0,769.9,Motivate
23:25.3,91,95.8,0,769.9,Motivate
23:25.5,91,95.8,0,769.9,Motivate
23:25.6,91,95.7,0,769.9,Motivate
23:25.7,91,95.7,0,769.9,Motivate
23:25.8,91,95.7,0,769.9,Motivate
23:25.9,91,95.7,0,769.9,Motivate
23:26.0,91,95.7,0,766.84,Motivate
23:26.2,91,95.7,0,766.84,Motivate
23:26.4,92,95.7,0,766.84,Motivate
23:26.5,92,95.7,0,766.84,Motivate
23:26.6,92,95.7,0,766.84,Motivate
23:26.6,92,95.7,0,769.9,Motivate
23:26.8,92,95.7,0,766.84,Motivate
23:26.8,92,95.7,0,766.84,Motivate
23:27.1,92,95.7,0,766.84,Motivate
23:27.3,92,95.7,0,766.84,Motivate
23:27.3,92,95.7,0,769.9,Motivate
23:27.5,92,95.7,0,766.84,Motivate
23:27.6,91,95.7,0,766.84,Motivate
23:27.6,91,95.7,0,769.9,Motivate
23:27.8,91,95.7,0,769.9,Motivate
23:27.8,91,95.7,0,769.9,Motivate
23:28.0,91,95.7,0,769.9,Motivate
23:28.0,91,95.7,0,769.9,Motivate
23:28.2,91,95.7,0,766.84,Motivate
23:28.3,91,95.7,0,766.84,Motivate
23:28.5,91,95.7,0,766.84,Motivate
23:28.5,91,95.7,0,769.9,Motivate
23:28.7,91,95.7,0,766.84,Motivate
23:28.8,91,95.7,0,766.84,Motivate
23:28.8,91,95.7,0,769.9,Motivate
23:29.0,91,95.7,0,766.84,Motivate
23:29.0,91,95.7,0,769.9,Motivate
23:29.1,91,95.7,0,766.84,Motivate
23:29.3,91,95.7,0,769.9,Motivate
23:29.3,91,95.7,0,769.9,Motivate
23:29.5,91,95.7,0,769.9,Motivate
23:29.5,91,95.7,0,769.9,Motivate
23:29.9,91,95.7,0,766.84,Motivate
23:30.0,91,95.7,0,766.84,Motivate
23:30.2,91,95.7,0,766.84,Motivate
23:30.3,91,95.7,0,766.84,Motivate
23:30.5,91,95.7,0,769.9,Motivate
23:30.6,91,95.7,0,766.84,Motivate
23:30.7,91,95.7,0,769.9,Motivate
23:30.7,91,95.7,0,769.9,Motivate
23:31.0,91,95.7,0,769.9,Motivate
23:31.1,91,95.7,0,766.84,Motivate
23:31.2,91,95.7,0,766.84,Motivate
23:31.3,91,95.7,0,766.84,Motivate
23:31.4,91,95.7,0,769.9,Motivate
23:31.6,91,95.7,0,766.84,Motivate
23:31.6,91,95.7,0,766.84,Motivate
23:31.8,91,95.7,0,766.84,Motivate
23:31.9,91,95.7,0,766.84,Motivate
23:31.9,91,95.7,0,769.9,Motivate
23:32.3,91,95.7,0,766.84,Motivate
23:32.3,91,95.7,0,769.9,Motivate
23:32.6,91,95.7,0,766.84,Motivate
23:32.6,91,95.7,0,769.9,Motivate
23:32.8,91,95.7,0,766.84,Motivate
23:32.8,91,95.7,0,766.84,Motivate
23:33.0,91,95.7,0,766.84,Motivate
23:33.1,91,95.7,0,766.84,Motivate
23:33.2,91,95.7,0,766.84,Motivate
23:33.3,90,95.7,0,766.84,Motivate
23:33.4,90,95.7,0,766.84,Motivate
23:33.6,90,95.7,0,766.84,Motivate
23:33.8,90,95.7,0,766.84,Motivate
23:33.8,90,95.7,0,769.9,Motivate
23:34.0,90,95.7,0,766.84,Motivate
23:34.1,90,95.7,0,769.9,Motivate
23:34.2,90,95.7,0,766.84,Motivate
23:34.3,90,95.7,0,766.84,Motivate
23:34.4,90,95.7,0,766.84,Motivate
23:34.5,90,95.7,0,766.84,Motivate
23:34.7,90,95.7,0,766.84,Motivate
23:34.8,90,95.7,0,766.84,Motivate
23:35.1,90,95.7,0,766.84,Motivate
23:35.2,90,95.7,0,766.84,Motivate
23:35.3,90,95.7,0,766.84,Motivate
23:35.4,90,95.7,0,766.84,Motivate
23:35.5,90,95.7,0,766.84,Motivate
23:35.8,90,95.7,0,766.84,Motivate
23:36.0,90,95.7,0,766.84,Motivate
23:36.1,90,95.7,0,769.9,Motivate
23:36.2,90,95.7,0,766.84,Motivate
23:36.3,90,95.7,0,769.9,Motivate
23:36.5,90,95.7,0,769.9,Motivate
23:36.8,90,95.7,0,769.9,Motivate
23:36.8,90,95.7,0,769.9,Motivate
23:37.0,90,95.7,0,769.9,Motivate
23:37.1,90,95.7,0,766.84,Motivate
23:37.2,90,95.7,0,769.9,Motivate
23:37.3,90,95.7,0,766.84,Motivate
23:37.5,90,95.7,0,766.84,Motivate
23:37.6,90,95.7,0,766.84,Motivate
23:37.8,90,95.7,0,766.84,Motivate
23:37.8,90,95.7,0,766.84,Motivate
23:38.0,90,95.7,0,766.84,Motivate
23:38.1,90,95.7,0,769.9,Motivate
23:38.2,90,95.7,0,766.84,Motivate
23:38.3,90,95.7,0,766.84,Motivate
23:38.4,89,95.7,0,766.84,Motivate
23:38.5,89,95.7,0,766.84,Motivate
23:38.8,89,95.7,0,769.9,Motivate
23:38.8,89,95.7,0,769.9,Motivate
23:38.9,89,95.7,0,766.84,Motivate
23:39.0,89,95.7,0,766.84,Motivate
23:39.1,89,95.7,0,769.9,Motivate
23:39.3,89,95.7,0,766.84,Motivate
23:39.5,89,95.7,0,769.9,Motivate
23:39.7,89,95.7,0,766.84,Motivate
23:39.8,89,95.7,0,769.9,Motivate
23:39.9,89,95.7,0,766.84,Motivate
23:40.1,89,95.7,0,769.9,Motivate
23:40.3,89,95.7,0,769.9,Motivate
23:40.5,89,95.7,0,769.9,Motivate
23:40.6,89,95.7,0,769.9,Motivate
23:40.7,89,95.7,0,769.9,Motivate
23:40.8,89,95.7,0,769.9,Motivate
23:40.9,89,95.7,0,769.9,Motivate
23:41.1,89,95.7,0,769.9,Motivate
23:41.3,89,95.8,0,769.9,Motivate
23:41.5,89,95.8,0,769.9,Motivate
23:41.6,89,95.8,0,769.9,Motivate
23:42.5,89,95.8,0,769.9,Motivate
23:42.5,89,95.8,0,769.9,Motivate
23:42.5,89,95.8,0,769.9,Motivate
23:42.5,89,95.8,0,769.9,Motivate
23:42.5,89,95.8,0,769.9,Motivate
23:42.5,89,95.8,0,769.9,Motivate
23:42.6,88,95.8,0,769.9,Motivate
23:42.7,88,95.8,0,769.9,Motivate
23:42.8,88,95.8,0,769.9,Motivate
23:42.9,88,95.8,0,772.96,Motivate
23:43.0,88,95.8,0,769.9,Motivate
23:43.3,88,95.8,0,769.9,Motivate
23:43.4,88,95.8,0,769.9,Motivate
23:43.5,88,95.8,0,769.9,Motivate
23:43.6,88,95.8,0,769.9,Motivate
23:43.7,88,95.8,0,769.9,Motivate
23:43.8,88,95.8,0,769.9,Motivate
23:44.0,88,95.8,0,766.84,Motivate
23:44.1,88,95.8,0,769.9,Motivate
23:44.3,88,95.8,0,769.9,Motivate
23:44.4,88,95.8,0,769.9,Motivate
23:44.5,88,95.8,0,769.9,Motivate
23:44.6,88,95.8,0,772.96,Motivate
23:44.7,88,95.8,0,769.9,Motivate
23:44.9,88,95.8,0,769.9,Motivate
23:45.0,88,95.8,0,769.9,Motivate
23:45.3,88,95.8,0,769.9,Motivate
23:45.3,88,95.8,0,769.9,Motivate
23:45.5,88,95.8,0,769.9,Motivate
23:45.7,88,95.9,0,769.9,Motivate
23:45.8,88,95.9,0,769.9,Motivate
23:46.0,88,95.9,0,769.9,Motivate
23:46.1,88,95.9,0,766.84,Motivate
23:46.3,88,95.9,0,769.9,Motivate
23:46.3,88,95.9,0,769.9,Motivate
23:46.5,88,95.9,0,769.9,Motivate
23:46.6,88,95.9,0,769.9,Motivate
23:46.7,88,95.9,0,766.84,Motivate
23:46.8,88,95.9,0,769.9,Motivate
23:46.9,88,95.9,0,766.84,Motivate
23:47.0,88,95.9,0,769.9,Motivate
23:47.2,88,95.9,0,769.9,Motivate
23:47.3,88,95.9,0,766.84,Motivate
23:47.4,88,95.9,0,769.9,Motivate
23:47.5,88,95.9,0,766.84,Motivate
23:47.7,88,95.9,0,769.9,Motivate
23:47.8,88,95.9,0,766.84,Motivate
23:48.0,88,95.9,0,766.84,Motivate
23:48.1,88,95.9,0,769.9,Motivate
23:48.2,88,95.9,0,766.84,Motivate
23:48.3,87,95.9,0,769.9,Motivate
23:48.4,87,95.9,0,766.84,Motivate
23:48.6,87,95.9,0,766.84,Motivate
23:48.8,87,95.9,0,766.84,Motivate
23:49.0,87,95.9,0,769.9,Motivate
23:49.1,87,95.9,0,766.84,Motivate
23:49.2,87,95.9,0,769.9,Motivate
23:49.3,87,95.9,0,766.84,Motivate
23:49.4,87,95.9,0,766.84,Motivate
23:49.6,87,95.9,0,766.84,Motivate
23:49.8,87,95.9,0,766.84,Motivate
23:49.9,87,95.9,0,766.84,Motivate
23:50.0,87,95.9,0,766.84,Motivate
23:50.1,87,95.9,0,766.84,Motivate
23:50.2,87,95.9,0,766.84,Motivate
23:50.3,87,95.9,0,766.84,Motivate
23:50.4,87,95.9,0,766.84,Motivate
23:50.5,87,95.9,0,766.84,Motivate
23:50.6,87,95.9,0,769.9,Motivate
23:50.8,87,95.9,0,766.84,Motivate
23:51.0,87,95.9,0,766.84,Motivate
23:51.1,87,95.9,0,766.84,Motivate
23:51.2,87,95.9,0,766.84,Motivate
23:51.4,87,95.9,0,766.84,Motivate
23:51.6,87,95.9,0,769.9,Motivate
23:51.8,87,95.9,0,769.9,Motivate
23:51.9,87,95.9,0,766.84,Motivate
23:52.0,87,95.9,0,769.9,Motivate
23:52.1,87,95.9,0,766.84,Motivate
23:52.2,87,95.9,0,769.9,Motivate
23:52.3,87,95.9,0,769.9,Motivate
23:52.5,87,95.9,0,766.84,Motivate
23:52.6,87,95.9,0,766.84,Motivate
23:52.8,87,95.9,0,766.84,Motivate
23:52.9,87,95.9,0,772.96,Motivate
23:53.0,87,95.9,0,766.84,Motivate
23:53.1,87,95.9,0,769.9,Motivate
23:53.2,87,95.9,0,766.84,Motivate
23:53.3,87,95.9,0,769.9,Motivate
23:53.4,87,95.9,0,766.84,Motivate
23:53.5,87,95.9,0,769.9,Motivate
